price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,house_age,renovated_bool,log_price,log_sqft_living,log_sqft_above,log_sqft_lot,log_sqft_lot15,living_lot_ratio,sale_month,grade_level,condition_level
437000.0,3,2.75,2580,5200.0,2.0,0,0,3,8,2580,0,2700,5602,6,0,12.9877,7.8555,7.8555,8.5564,8.6309,0.496,5,Mid,Average
160797.0,3,1.5,1270,2356.0,2.0,0,0,3,7,1270,0,1490,2175,2,0,11.9879,7.1468,7.1468,7.7647,7.6848,0.539,6,Mid,Average
729000.0,4,3.5,3065,5440.0,3.0,0,0,3,9,3065,0,2210,8400,1,0,13.4994,8.0278,8.0278,8.6015,9.036,0.563,1,Mid,Average
499000.0,3,2.5,1861,1587.0,2.0,0,0,3,8,1578,283,2090,10454,7,0,13.1204,7.5289,7.3639,7.3696,9.2547,1.173,10,Mid,Average
359950.0,4,2.75,2260,5705.0,2.0,0,0,3,8,2260,0,2260,5727,0,0,12.7937,7.7231,7.7231,8.6491,8.6529,0.396,10,Mid,Average
929000.0,5,3.25,4150,7100.0,2.0,0,0,3,10,4150,0,3560,7214,1,0,13.7419,8.3309,8.3309,8.8679,8.8838,0.585,12,High,Average
529950.0,2,2.5,1500,1174.0,2.0,0,0,3,8,1140,360,1550,1519,0,0,13.1805,7.3132,7.0388,7.0682,7.3258,1.278,10,Mid,Average
461000.0,3,2.25,1620,998.0,2.5,0,0,3,8,1540,80,1620,1068,3,0,13.0412,7.3902,7.3395,6.9058,6.9735,1.623,4,Mid,Average
271115.0,2,1.5,830,1325.0,2.0,0,0,3,7,830,0,1310,1485,9,0,12.5103,6.7214,6.7214,7.1892,7.3032,0.626,10,Mid,Average
653000.0,4,2.5,3120,5137.0,2.0,0,0,3,7,3120,0,2755,5137,12,0,13.3893,8.0456,8.0456,8.5442,8.5442,0.607,1,Mid,Average
565000.0,3,2.5,1870,1058.0,3.0,0,0,3,8,1380,490,1440,1136,7,0,13.2446,7.5337,7.2298,6.9641,7.0353,1.767,10,Mid,Average
529950.0,3,2.25,1240,1250.0,3.0,0,0,3,8,1240,0,1470,1250,0,0,13.1805,7.1229,7.1229,7.1309,7.1309,0.992,12,Mid,Average
585000.0,4,2.5,2820,5612.0,2.0,0,0,3,9,2820,0,1620,14881,8,0,13.2794,7.9445,7.9445,8.6327,9.6078,0.502,3,Mid,Average
609000.0,3,1.75,1630,1526.0,3.0,0,0,3,8,1630,0,1570,1274,0,0,13.3196,7.3963,7.3963,7.3304,7.1499,1.068,7,Mid,Average
267000.0,3,2.25,1584,2800.0,2.0,0,0,3,7,1584,0,1584,2800,2,0,12.495,7.3677,7.3677,7.9374,7.9374,0.566,6,Mid,Average
557000.0,4,2.5,2840,4500.0,2.0,0,0,3,8,2840,0,2840,4939,2,0,13.2303,7.9516,7.9516,8.4118,8.5049,0.631,5,Mid,Average
709950.0,4,3.25,3910,6293.0,2.0,0,0,3,9,3130,780,4410,6015,8,0,13.4729,8.2713,8.0488,8.7472,8.702,0.621,11,Mid,Average
625000.0,3,2.5,1730,1301.0,3.0,0,0,3,9,1730,0,1330,1240,3,0,13.3455,7.4559,7.4559,7.1709,7.1229,1.33,7,Mid,Average
599000.0,3,1.5,1840,2060.0,2.0,0,0,3,10,1700,140,2590,2680,1,0,13.303,7.5175,7.4384,7.6305,7.8936,0.893,12,High,Average
920000.0,4,3.75,4030,503989.0,2.0,0,0,3,10,4030,0,2110,71874,7,0,13.7321,8.3015,8.3015,13.1303,11.1827,0.008,5,High,Average
1285000.0,4,3.5,3440,3800.0,3.0,0,0,3,9,3440,0,1760,3800,0,0,14.0663,8.1432,8.1432,8.2428,8.2428,0.905,10,Mid,Average
324500.0,4,2.5,2110,3825.0,2.0,0,0,3,7,2110,0,2110,3825,3,0,12.69,7.6544,7.6544,8.2493,8.2493,0.552,3,Mid,Average
471500.0,3,2.5,2430,5866.0,2.0,0,0,3,7,2430,0,2380,5866,6,0,13.0637,7.7956,7.7956,8.6769,8.6769,0.414,1,Mid,Average
1015000.0,4,3.75,4690,207141.0,2.0,0,0,3,10,4030,660,2890,200527,7,0,13.8304,8.4532,8.3015,12.2412,12.2087,0.023,8,High,Average
998000.0,4,3.5,3500,43560.0,2.0,0,0,3,9,2850,650,3640,40545,0,0,13.8135,8.1605,7.9551,10.6819,10.6102,0.08,11,Mid,Average
262000.0,4,2.5,2070,8685.0,2.0,0,0,3,7,2070,0,2170,9715,9,0,12.4761,7.6353,7.6353,9.0694,9.1814,0.238,1,Mid,Average
844000.0,5,3.5,3350,6350.0,2.0,0,2,3,8,2610,740,1820,6350,6,0,13.6459,8.1167,7.8671,8.7562,8.7562,0.528,4,Mid,Average
745641.0,4,2.5,2440,4850.0,2.0,0,0,3,8,2440,0,2970,5450,1,0,13.522,7.7998,7.7998,8.4867,8.6034,0.503,6,Mid,Average
659950.0,5,3.0,3010,7357.0,2.0,0,0,3,9,3010,0,2370,8050,6,0,13.3999,8.0097,8.0097,8.9034,8.9934,0.409,12,Mid,Average
339989.0,3,2.5,2060,6904.5,2.0,0,0,3,8,2060,0,2370,4200,0,0,12.7367,7.6305,7.6305,8.8399,8.3428,0.298,8,Mid,Average
352500.0,2,2.5,1570,2399.0,2.0,0,0,3,7,1180,390,1590,2306,6,0,12.7728,7.3588,7.0733,7.7828,7.7433,0.654,5,Mid,Average
525000.0,3,2.5,1580,1161.0,2.0,0,0,3,8,1010,570,1680,1177,6,0,13.1712,7.3652,6.9177,7.057,7.0707,1.361,5,Mid,Average
1138990.0,5,3.5,4280,6530.0,2.0,0,3,3,10,4280,0,3960,6863,0,0,13.9457,8.3617,8.3617,8.7842,8.8339,0.655,9,High,Average
491000.0,5,3.5,2815,4900.0,2.0,0,0,3,9,2815,0,2798,4900,3,0,13.1042,7.9427,7.9427,8.497,8.497,0.574,8,Mid,Average
675000.0,4,2.5,2620,6114.0,2.0,0,0,3,9,2620,0,2620,5808,3,0,13.4225,7.8709,7.8709,8.7183,8.667,0.429,7,Mid,Average
344000.0,3,2.25,1250,1033.0,3.0,0,0,3,8,1250,0,1250,1150,8,0,12.7484,7.1309,7.1309,6.9402,7.0475,1.21,1,Mid,Average
530000.0,4,2.5,3250,4500.0,2.0,0,0,3,8,3250,0,3030,4598,6,0,13.1806,8.0864,8.0864,8.4118,8.4334,0.722,11,Mid,Average
290500.0,3,3.25,2510,7686.0,2.0,0,0,3,9,2510,0,2510,6732,11,0,12.5794,7.828,7.828,8.9472,8.8146,0.327,12,Mid,Average
335000.0,2,1.75,1270,1685.0,2.0,0,0,3,8,1270,0,1270,1843,3,0,12.7219,7.1468,7.1468,7.4295,7.5191,0.754,1,Mid,Average
379000.0,3,2.5,1580,3075.0,2.0,0,0,3,8,1580,0,1710,2934,1,0,12.8453,7.3652,7.3652,8.0311,7.9841,0.514,9,Mid,Average
385000.0,3,1.5,1360,2030.0,3.0,0,0,3,8,1360,0,1360,1167,6,0,12.861,7.2152,7.2152,7.6158,7.0622,0.67,7,Mid,Average
500012.0,4,2.5,2400,9612.0,1.0,0,0,3,8,1230,1170,2430,5539,53,1,13.1224,7.7832,7.1148,9.1708,8.6196,0.25,2,Mid,Average
366750.0,3,3.0,1571,2017.0,3.0,0,0,3,8,1571,0,1520,1497,6,0,12.8124,7.3595,7.3595,7.6094,7.3112,0.779,5,Mid,Average
405000.0,2,2.0,1405,1073.0,2.0,0,0,3,8,1140,265,1405,3000,7,0,12.9116,7.2478,7.0388,6.9782,8.0064,1.309,6,Mid,Average
356999.0,3,1.5,1010,1546.0,2.0,0,0,3,8,1010,0,1010,1517,44,1,12.7855,6.9177,6.9177,7.3434,7.3245,0.653,2,Mid,Average
590000.0,2,2.5,1450,1281.0,2.0,0,0,3,8,1220,230,1440,1281,9,0,13.2879,7.2793,7.1066,7.1554,7.1554,1.132,4,Mid,Average
294000.0,3,1.75,1420,1361.0,2.0,0,0,3,7,960,460,1340,1343,0,0,12.5913,7.2584,6.8669,7.216,7.2027,1.043,11,Mid,Average
731500.0,4,2.5,2650,4644.0,2.0,0,0,3,8,2650,0,2640,5099,2,0,13.5029,7.8823,7.8823,8.4433,8.5368,0.571,4,Mid,Average
837219.0,5,2.75,3030,7679.0,2.0,0,0,3,9,3030,0,3080,6341,0,0,13.6378,8.0163,8.0163,8.9462,8.7548,0.395,6,Mid,Average
798800.0,3,2.75,2670,3738.0,1.0,0,0,3,10,1720,950,2610,3734,1,0,13.5909,7.8898,7.4501,8.2263,8.2252,0.714,6,High,Average
482500.0,2,2.5,1170,809.0,2.0,0,0,3,9,1170,0,1170,1121,7,0,13.0867,7.0648,7.0648,6.6958,7.022,1.446,10,Mid,Average
820000.0,4,2.5,3260,26772.0,2.0,0,0,3,9,3260,0,3260,14491,8,0,13.6171,8.0895,8.0895,10.1951,9.5813,0.122,3,Mid,Average
319000.0,3,1.5,1480,1722.0,3.0,0,0,3,7,1480,0,1480,5764,7,0,12.6729,7.2998,7.2998,7.4512,8.6594,0.859,7,Mid,Average
950000.0,3,2.5,2700,6947.0,2.0,0,3,3,9,2700,0,2500,6947,1,0,13.7642,7.901,7.901,8.8461,8.8461,0.389,8,Mid,Average
1267500.0,4,4.0,4640,9524.0,2.0,0,0,3,10,4640,0,4690,13590,8,0,14.0526,8.4425,8.4425,9.1616,9.5171,0.487,5,High,Average
378000.0,3,2.5,1601,2491.0,3.0,0,0,3,7,1536,65,1420,1156,7,0,12.8426,7.3784,7.3369,7.8204,7.0527,0.643,7,Mid,Average
489950.0,3,2.5,2540,5237.0,2.0,0,0,3,8,2540,0,1800,4097,3,0,13.1021,7.8399,7.8399,8.5635,8.318,0.485,10,Mid,Average
345000.0,2,1.75,1030,1106.0,2.0,0,0,3,7,765,265,1030,1066,9,0,12.7513,6.9373,6.6399,7.0085,6.9717,0.931,4,Mid,Average
510000.0,3,2.5,2730,7136.0,2.0,0,0,3,8,2730,0,2130,8932,3,0,13.1422,7.9121,7.9121,8.8729,9.0974,0.383,2,Mid,Average
432500.0,4,2.5,3172,8472.5,2.0,0,0,3,8,3172,0,2704,5232,0,0,12.9773,8.0621,8.0621,9.0446,8.5625,0.374,7,Mid,Average
650000.0,4,2.5,3160,8530.0,2.0,0,0,3,9,3160,0,3160,6460,9,0,13.3847,8.0583,8.0583,9.0513,8.7734,0.37,4,Mid,Average
750000.0,4,2.5,2850,12429.0,2.0,0,0,3,9,2850,0,2540,12000,6,0,13.5278,7.9551,7.9551,9.4278,9.3927,0.229,10,Mid,Average
870000.0,4,3.5,2780,3100.0,2.0,0,0,3,8,2120,660,1740,3600,1,0,13.6762,7.9302,7.6592,8.0392,8.1887,0.897,4,Mid,Average
900000.0,4,3.5,3860,6543.0,2.0,0,0,3,10,3860,0,3760,6888,0,0,13.7102,8.2584,8.2584,8.7862,8.8375,0.59,12,High,Average
664950.0,2,1.75,1180,900.0,2.0,0,0,3,10,780,400,1380,3610,0,0,13.4075,7.0733,6.6593,6.8024,8.1915,1.311,12,High,Average
391000.0,3,2.25,1410,1290.0,2.0,0,0,3,7,1290,120,1490,1380,10,0,12.8765,7.2513,7.1624,7.1624,7.2298,1.093,6,Mid,Average
479349.0,4,3.0,3223,6371.0,2.0,0,0,3,9,3223,0,1979,9008,1,0,13.0802,8.0781,8.0781,8.7595,9.1059,0.506,5,Mid,Average
661000.0,4,3.25,2600,2074.0,2.0,0,0,3,8,2150,450,2510,2074,3,0,13.4015,7.8633,7.6732,7.6372,7.6372,1.254,12,Mid,Average
379000.0,3,3.25,1380,1234.0,3.0,0,0,3,8,1380,0,1370,1282,8,0,12.8453,7.2298,7.2298,7.118,7.1562,1.118,10,Mid,Average
415000.0,3,2.25,1620,998.0,2.5,0,0,3,8,1540,80,1620,1299,4,0,12.936,7.3902,7.3395,6.9058,7.1694,1.623,5,Mid,Average
375000.0,3,3.25,1370,1227.0,3.0,0,0,3,8,1370,0,1370,1236,7,0,12.8347,7.2226,7.2226,7.1123,7.1196,1.117,12,Mid,Average
355000.0,3,2.0,1220,1186.0,3.0,0,0,3,8,1220,0,1280,1251,7,0,12.7799,7.1066,7.1066,7.0783,7.1317,1.029,5,Mid,Average
540000.0,3,2.5,1280,1889.0,3.0,0,0,3,8,1280,0,1450,1889,5,0,13.1993,7.1546,7.1546,7.5438,7.5438,0.678,9,Mid,Average
290000.0,2,1.5,770,850.0,2.0,0,0,3,7,770,0,1350,915,8,0,12.5776,6.6464,6.6464,6.7452,6.8189,0.906,7,Mid,Average
500000.0,3,2.5,1210,1200.0,3.0,0,0,3,8,1210,0,1210,1200,6,0,13.1224,7.0984,7.0984,7.0901,7.0901,1.008,5,Mid,Average
416000.0,4,2.5,2890,6322.0,2.0,0,0,3,8,2890,0,2380,5738,3,0,12.9384,7.969,7.969,8.7518,8.6549,0.457,9,Mid,Average
349900.0,3,2.5,1580,2765.0,2.0,0,0,3,8,1580,0,1580,1820,3,0,12.7654,7.3652,7.3652,7.9248,7.5066,0.571,8,Mid,Average
465000.0,3,2.25,1530,1245.0,2.0,0,0,3,9,1050,480,1530,2307,0,0,13.0498,7.333,6.9565,7.1269,7.7437,1.229,6,Mid,Average
950000.0,4,2.5,3670,7680.0,2.5,0,0,3,10,3670,0,3130,6112,7,0,13.7642,8.2079,8.2079,8.9464,8.718,0.478,6,High,Average
496800.0,4,2.25,1850,2340.0,2.5,0,0,3,8,1850,0,1850,2340,1,0,13.1159,7.5229,7.5229,7.7579,7.7579,0.791,3,Mid,Average
680000.0,4,2.5,2440,6581.0,2.0,0,0,3,8,2440,0,1480,7432,1,0,13.4298,7.7998,7.7998,8.7919,8.9136,0.371,3,Mid,Average
920000.0,3,3.25,2190,4265.0,2.0,0,0,3,9,1540,650,1730,4265,0,0,13.7321,7.6917,7.3395,8.3582,8.3582,0.513,4,Mid,Average
1289990.0,5,4.0,4360,8030.0,2.0,0,0,3,10,4360,0,3570,6185,0,0,14.0701,8.3802,8.3802,8.9909,8.7299,0.543,2,High,Average
825000.0,4,2.75,3990,6637.0,2.0,0,0,3,9,3990,0,3500,7074,11,0,13.6231,8.2915,8.2915,8.8004,8.8642,0.601,7,Mid,Average
292000.0,3,2.5,1270,1283.0,3.0,0,0,3,7,1270,0,1270,1512,7,0,12.5845,7.1468,7.1468,7.157,7.3212,0.99,10,Mid,Average
576000.0,4,2.5,3340,6924.0,2.0,0,0,3,8,3340,0,3030,6119,6,0,13.2639,8.1137,8.1137,8.8427,8.7192,0.482,4,Mid,Average
670000.0,2,2.0,1500,761.0,3.0,0,3,3,8,1500,0,1360,1527,7,0,13.415,7.3132,7.3132,6.6346,7.3311,1.971,3,Mid,Average
953007.0,4,3.5,3120,5086.0,2.0,0,0,3,9,2480,640,1880,5092,6,0,13.7674,8.0456,7.816,8.5342,8.5354,0.613,5,Mid,Average
399000.0,4,2.5,2480,4334.0,2.0,0,0,3,8,2480,0,2480,5632,3,0,12.8967,7.816,7.816,8.3742,8.6362,0.572,2,Mid,Average
399000.0,2,1.25,1110,5500.0,3.0,0,0,3,7,980,130,1110,1089,7,0,12.8967,7.0121,6.8876,8.6125,6.993,0.202,4,Mid,Average
847093.0,4,2.75,2760,5670.0,2.0,0,0,3,10,2760,0,2760,6600,0,0,13.6496,7.923,7.923,8.6429,8.7948,0.487,11,High,Average
599950.0,3,2.5,1510,1493.0,3.0,0,0,3,8,1510,0,1530,1357,1,0,13.3046,7.3199,7.3199,7.3085,7.213,1.011,2,Mid,Average
499000.0,3,2.5,1460,1614.0,2.0,0,0,3,8,1180,280,1380,1402,7,0,13.1204,7.2862,7.0733,7.3865,7.2457,0.905,8,Mid,Average
760000.0,4,2.75,3980,285318.0,2.0,0,2,3,9,3980,0,2100,105415,8,0,13.5411,8.289,8.289,12.5614,11.5657,0.014,10,Mid,Average
1033890.0,4,3.25,3270,5187.0,2.0,0,0,3,9,3110,160,3600,5825,0,0,13.8488,8.0925,8.0424,8.5539,8.6699,0.63,5,Mid,Average
515000.0,4,2.5,2670,8765.0,2.0,0,0,3,9,2670,0,2880,8765,8,0,13.1519,7.8898,7.8898,9.0785,9.0785,0.305,5,Mid,Average
355000.0,3,2.25,1410,1332.0,2.0,0,0,3,7,1290,120,1445,1290,10,0,12.7799,7.2513,7.1624,7.1944,7.1624,1.059,12,Mid,Average
319900.0,4,2.75,2475,4000.0,2.0,0,0,3,7,2475,0,2166,4000,0,0,12.6758,7.814,7.814,8.294,8.294,0.619,8,Mid,Average
460000.0,3,3.5,1600,1431.0,2.0,0,0,3,8,1240,360,1500,4120,8,0,13.039,7.3778,7.1229,7.2661,8.3236,1.118,5,Mid,Average
305000.0,2,1.0,1290,3383.0,2.0,0,0,3,7,1290,0,1290,2828,7,0,12.6281,7.1624,7.1624,8.1265,7.9473,0.381,1,Mid,Average
280000.0,3,2.5,1608,4818.0,2.0,0,0,3,8,1608,0,2009,5200,3,0,12.5425,7.3827,7.3827,8.4801,8.5564,0.334,3,Mid,Average
394950.0,2,1.5,1300,2104.0,2.0,0,0,3,8,1010,290,1430,1850,4,0,12.8865,7.1701,6.9177,7.6516,7.5229,0.618,2,Mid,Average
382000.0,4,3.5,2530,3000.0,2.0,0,0,3,8,1850,680,1470,6000,0,0,12.8532,7.836,7.5229,8.0064,8.6995,0.843,8,Mid,Average
560000.0,3,1.5,1390,3500.0,3.0,0,0,3,8,1390,0,1350,1266,7,0,13.2357,7.2371,7.2371,8.1605,7.1436,0.397,4,Mid,Average
772000.0,3,2.25,1640,1204.0,3.0,0,0,3,8,1640,0,1630,3136,0,0,13.5567,7.4025,7.4025,7.0934,8.0507,1.362,5,Mid,Average
324950.0,4,2.5,2229,5723.0,2.0,0,0,3,7,2229,0,2738,5742,2,0,12.6914,7.7093,7.7093,8.6522,8.6556,0.389,7,Mid,Average
530000.0,3,2.5,1790,3078.0,2.0,0,0,3,8,1790,0,1890,3078,4,0,13.1806,7.49,7.49,8.032,8.032,0.582,7,Mid,Average
384000.0,3,2.25,990,4480.0,2.5,0,0,3,8,880,110,1030,1201,5,0,12.8584,6.8977,6.7799,8.4074,7.0909,0.221,10,Mid,Average
719950.0,5,2.75,3240,6863.0,2.0,0,0,3,10,3240,0,2360,6002,1,0,13.4869,8.0833,8.0833,8.8339,8.6998,0.472,6,High,Average
319950.0,2,2.5,1280,819.0,2.0,0,0,3,8,1060,220,1290,2900,8,0,12.6759,7.1546,6.966,6.7081,7.9725,1.563,8,Mid,Average
292000.0,3,2.5,1610,3848.0,2.0,0,0,3,8,1610,0,1610,3049,9,0,12.5845,7.384,7.384,8.2553,8.0226,0.418,1,Mid,Average
1500000.0,6,3.5,3670,3959.0,2.0,0,0,3,10,2410,1260,2060,3625,7,0,14.221,8.2079,7.7874,8.2837,8.1956,0.927,4,High,Average
425000.0,2,2.5,1150,1027.0,3.0,0,0,3,8,1150,0,1360,1210,6,0,12.9598,7.0475,7.0475,6.9344,7.0984,1.12,5,Mid,Average
799950.0,5,3.75,3760,4702.0,2.0,0,0,3,9,2780,980,2950,5981,0,0,13.5923,8.2322,7.9302,8.4557,8.6963,0.8,10,Mid,Average
499000.0,2,2.5,1320,1157.0,2.0,0,0,3,8,990,330,1550,1519,0,0,13.1204,7.1854,6.8977,7.0536,7.3258,1.141,8,Mid,Average
572000.0,4,2.75,2700,7992.0,2.0,0,0,3,9,2700,0,2840,7992,3,0,13.2569,7.901,7.901,8.9862,8.9862,0.338,3,Mid,Average
459000.0,2,2.0,1480,3600.0,3.0,0,0,3,8,1480,0,1380,1751,6,0,13.0368,7.2998,7.2998,8.1887,7.4679,0.411,7,Mid,Average
529500.0,3,2.25,1410,905.0,3.0,0,0,3,9,1410,0,1510,1352,1,0,13.1797,7.2513,7.2513,6.8079,7.2093,1.558,3,Mid,Average
374500.0,4,2.5,3135,5811.0,2.0,0,0,3,9,3135,0,3008,5799,9,0,12.8333,8.0504,8.0504,8.6675,8.6654,0.539,9,Mid,Average
584000.0,3,2.5,1480,1485.0,2.0,0,0,3,8,1280,200,1470,1277,7,0,13.2777,7.2998,7.1546,7.3032,7.1523,0.997,6,Mid,Average
505000.0,2,2.25,1060,1209.0,2.0,0,0,3,8,940,120,1300,1169,8,0,13.1323,6.966,6.8459,7.0975,7.0639,0.877,7,Mid,Average
565000.0,2,2.5,1950,2457.0,3.0,0,0,3,8,1950,0,1650,1639,5,0,13.2446,7.5756,7.5756,7.8067,7.4018,0.794,11,Mid,Average
799000.0,4,2.75,3340,5677.0,2.0,0,0,3,9,3340,0,3240,5643,4,0,13.5911,8.1137,8.1137,8.6442,8.6382,0.588,3,Mid,Average
547000.0,3,2.5,1570,1452.0,2.5,0,0,3,9,1240,330,1670,1596,8,0,13.2122,7.3588,7.1229,7.2807,7.3753,1.081,4,Mid,Average
550000.0,3,2.5,1930,6604.0,2.0,0,0,3,7,1930,0,910,6604,1,0,13.2177,7.5653,7.5653,8.7954,8.7954,0.292,2,Mid,Average
250000.0,3,2.0,1590,8100.0,1.0,0,0,3,7,1060,530,1590,8100,18,0,12.4292,7.3715,6.966,8.9996,8.9996,0.196,9,Mid,Average
960000.0,4,4.5,3720,7746.0,2.0,0,0,3,10,3720,0,3080,11067,1,0,13.7747,8.2215,8.2215,8.9549,9.3117,0.48,1,High,Average
441000.0,2,1.0,1290,1289.0,2.0,0,0,3,7,1030,260,1290,1332,10,0,12.9968,7.1624,6.9373,7.1616,7.1944,1.001,3,Mid,Average
265000.0,3,2.25,1489,2800.0,2.0,0,0,3,7,1489,0,1584,2800,3,0,12.4875,7.3059,7.3059,7.9374,7.9374,0.532,4,Mid,Average
430000.0,3,2.5,2075,39553.0,1.0,0,0,3,7,2075,0,1960,9047,3,0,12.9715,7.6377,7.6377,10.5854,9.1102,0.052,4,Mid,Average
286800.0,3,2.5,1413,3600.0,2.0,0,0,3,8,1413,0,2150,3869,3,0,12.5665,7.2535,7.2535,8.1887,8.2608,0.392,6,Mid,Average
375000.0,3,2.5,1300,1362.0,2.0,0,0,3,8,880,420,1300,1251,7,0,12.8347,7.1701,6.7799,7.2167,7.1317,0.954,4,Mid,Average
312500.0,3,3.25,1480,983.0,2.0,0,0,3,8,1180,300,1330,1062,1,0,12.6524,7.2998,7.0733,6.8906,6.9679,1.506,12,Mid,Average
850000.0,4,2.75,3320,5559.0,2.0,0,0,3,9,3320,0,3400,6854,3,0,13.653,8.1077,8.1077,8.6232,8.8326,0.597,1,Mid,Average
390500.0,3,2.25,1530,1279.0,2.0,0,0,3,7,1116,414,1320,1427,8,0,12.8752,7.333,7.0175,7.1538,7.2633,1.196,3,Mid,Average
455000.0,3,1.25,1180,932.0,3.0,0,0,3,8,1180,0,1180,2632,4,0,13.0281,7.0733,7.0733,6.8373,7.8755,1.266,10,Mid,Average
455000.0,2,2.0,1190,1303.0,2.0,0,0,3,8,800,390,1670,2425,6,0,13.0281,7.0817,6.6846,7.1724,7.7936,0.913,4,Mid,Average
515000.0,2,2.25,1300,1180.0,3.0,0,0,3,8,1300,0,1300,1174,6,0,13.1519,7.1701,7.1701,7.0733,7.0682,1.102,12,Mid,Average
362500.0,3,3.5,1710,2212.0,2.0,0,0,3,7,1400,310,1580,2212,2,0,12.8008,7.4442,7.2442,7.7017,7.7017,0.773,4,Mid,Average
460000.0,3,2.5,2390,47480.0,2.0,0,0,3,9,2390,0,1720,44866,7,0,13.039,7.779,7.779,10.7681,10.7114,0.05,9,Mid,Average
540000.0,4,3.5,3510,6005.0,2.0,0,0,3,8,2750,760,3090,5866,4,0,13.1993,8.1634,7.9194,8.7003,8.6769,0.585,9,Mid,Average
230000.0,3,1.75,1140,1165.0,2.0,0,0,3,8,1140,0,1150,1552,0,0,12.3458,7.0388,7.0388,7.0605,7.3473,0.979,7,Mid,Average
425000.0,2,2.5,1320,1329.0,2.0,0,0,3,8,1180,140,1490,5000,7,0,12.9598,7.1854,7.0733,7.1922,8.5172,0.993,9,Mid,Average
298450.0,5,2.25,2100,8763.0,1.0,0,0,3,8,1200,900,1270,10200,7,0,12.6064,7.6497,7.0901,9.0783,9.2301,0.24,5,Mid,Average
344000.0,4,2.5,2400,4848.0,2.0,0,0,3,8,2400,0,1980,5199,10,0,12.7484,7.7832,7.7832,8.4863,8.5562,0.495,12,Mid,Average
416286.0,3,2.5,1408,989.0,3.0,0,0,3,8,1408,0,1408,1342,9,0,12.9391,7.2499,7.2499,6.8967,7.2019,1.424,5,Mid,Average
379500.0,4,2.5,2560,5102.0,2.0,0,0,3,8,2560,0,2586,5059,2,0,12.8466,7.8478,7.8478,8.5374,8.5289,0.502,2,Mid,Average
350000.0,2,2.5,1260,1347.0,3.0,0,0,3,8,1260,0,1260,1356,9,0,12.7657,7.1389,7.1389,7.2056,7.2123,0.935,6,Mid,Average
258800.0,2,1.5,1290,1624.0,2.0,0,0,3,8,1290,0,1410,1963,1,0,12.4638,7.1624,7.1624,7.3926,7.5822,0.794,4,Mid,Average
620000.0,4,3.0,2730,9260.0,2.0,0,0,3,8,2730,0,2730,7357,6,0,13.3375,7.9121,7.9121,9.1335,8.9034,0.295,12,Mid,Average
295000.0,2,2.5,1630,1368.0,2.0,0,0,3,7,1280,350,1590,2306,5,0,12.5947,7.3963,7.1546,7.2211,7.7433,1.192,5,Mid,Average
908990.0,4,2.75,3530,6844.0,2.0,0,0,3,10,3530,0,3530,10038,1,0,13.7201,8.1691,8.1691,8.8311,9.2141,0.516,2,High,Average
485230.0,4,2.5,2714,12558.0,2.0,0,0,3,9,2714,0,2873,8269,0,0,13.0924,7.9062,7.9062,9.4381,9.0203,0.216,11,Mid,Average
475000.0,3,2.25,1630,2520.0,2.0,0,0,3,7,1630,0,1630,3131,9,0,13.0711,7.3963,7.3963,7.832,8.0491,0.647,6,Mid,Average
1240420.0,5,3.25,5790,13726.0,2.0,0,3,3,10,4430,1360,5790,13726,0,0,14.031,8.6639,8.3962,9.527,9.527,0.422,8,High,Average
635000.0,3,3.0,2230,1407.0,2.5,0,0,3,8,1850,380,2290,1407,1,0,13.3614,7.7098,7.5229,7.2492,7.2492,1.585,8,Mid,Average
350000.0,2,2.5,1380,1590.0,2.0,0,0,3,9,1160,220,1380,1590,2,0,12.7657,7.2298,7.0562,7.3715,7.3715,0.868,11,Mid,Average
345000.0,3,3.5,1320,1161.0,3.0,0,0,3,8,1320,0,1320,1161,4,0,12.7513,7.1854,7.1854,7.057,7.057,1.137,12,Mid,Average
700000.0,2,2.0,1490,3545.0,3.0,0,0,3,9,1490,0,1490,1110,0,0,13.4588,7.3065,7.3065,8.1733,7.0121,0.42,9,Mid,Average
490000.0,2,2.25,1280,1520.0,2.0,0,0,3,8,1080,200,1280,1681,6,0,13.1022,7.1546,6.9847,7.3265,7.4271,0.842,8,Mid,Average
1299890.0,5,3.25,3870,5929.0,2.0,0,0,3,10,3870,0,3600,5625,0,0,14.0778,8.261,8.261,8.6876,8.635,0.653,8,High,Average
579000.0,2,2.5,1280,1051.0,2.0,0,0,3,8,1080,200,1580,1279,5,0,13.2691,7.1546,6.9847,6.9575,7.1538,1.218,9,Mid,Average
552500.0,3,1.5,1300,1435.0,2.0,0,0,3,8,1120,180,1320,1652,8,0,13.2222,7.1701,7.0211,7.2689,7.4097,0.906,3,Mid,Average
467000.0,4,2.75,2170,5024.0,2.0,0,0,3,8,2170,0,2460,5024,3,0,13.0541,7.6825,7.6825,8.522,8.522,0.432,2,Mid,Average
305000.0,4,2.25,1763,3717.0,2.0,0,0,3,8,1763,0,1763,3666,2,0,12.6281,7.4748,7.4748,8.2207,8.2069,0.474,11,Mid,Average
212000.0,2,1.5,1020,1525.0,2.0,0,0,3,7,1020,0,1020,3844,10,0,12.2643,6.9276,6.9276,7.3297,8.2543,0.669,5,Mid,Average
