price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,house_age,renovated_bool,log_price,log_sqft_living,log_sqft_above,log_sqft_basement,log_sqft_lot,log_sqft_lot15,living_lot_ratio,sale_month,grade_level,condition_level,house_age_c,house_age_c_sq
637000.0,4,3.5,4083,68377.0,2.0,0,0,3,10,4083,0,2430,41382,9,0,13.3645,8.3148,8.3148,0.0,11.1328,10.6306,0.06,9,High,Average,-34.318373201314024,1177.7507391846686
405000.0,3,2.0,1450,6081.0,1.0,0,0,4,7,1450,0,1880,6000,45,0,12.9116,7.28,7.28,0.0,8.7131,8.6997,0.238,12,Mid,Good,1.6816267986859756,2.827868690058843
397000.0,5,1.0,1170,6757.0,1.0,0,0,4,6,800,370,1590,6794,70,0,12.8917,7.0656,6.6859,5.9162,8.8185,8.8239,0.173,6,Low,Good,26.681626798685976,711.9092086243576
895990.0,4,2.75,3555,6565.0,2.0,0,0,3,9,3555,0,3625,5637,0,0,13.7057,8.1764,8.1764,0.0,8.7897,8.6373,0.542,7,Mid,Average,-43.318373201314024,1876.4814568083211
259000.0,3,2.0,1610,14046.0,2.0,0,0,3,7,1610,0,2410,9000,81,1,12.4646,7.3846,7.3846,0.0,9.5502,9.1051,0.115,8,Mid,Average,37.681626798685976,1419.904998195449
420000.0,2,1.0,960,112384.0,1.0,0,0,3,7,960,0,1210,24875,59,0,12.948,6.868,6.868,0.0,11.6297,10.1217,0.009,10,Mid,Average,15.681626798685976,245.91341905326615
518000.0,3,2.5,1680,2096.0,2.0,0,0,3,8,1380,300,1360,2096,6,0,13.1577,7.4271,7.2306,5.7071,7.6483,7.6483,0.802,5,Mid,Average,-37.318373201314024,1392.6609783925528
425000.0,3,1.75,1380,8182.0,1.0,0,0,5,7,1380,0,1300,8188,72,0,12.9598,7.2306,7.2306,0.0,9.0098,9.0105,0.169,7,Mid,Good,28.681626798685976,822.6357158191015
182500.0,2,1.0,1040,13920.0,1.0,0,0,3,6,1040,0,1100,7575,41,0,12.1145,6.9479,6.9479,0.0,9.5412,8.9327,0.075,8,Low,Average,-2.3183732013140244,5.374854300571037
549900.0,3,1.5,1380,3031.0,1.5,0,0,4,7,1380,0,1440,4005,85,0,13.2175,7.2306,7.2306,0.0,8.017,8.2955,0.455,7,Mid,Good,41.681626798685976,1737.358012584937
445000.0,4,1.75,1850,16863.0,1.0,0,0,4,7,1280,570,1790,9000,34,0,13.0058,7.5235,7.1554,6.3474,9.7329,9.1051,0.11,9,Mid,Good,-9.318373201314024,86.83207911896739
452000.0,2,2.0,1740,5300.0,1.0,0,0,4,7,990,750,1980,5400,68,0,13.0214,7.4622,6.8987,6.6214,8.5757,8.5943,0.328,6,Mid,Good,24.681626798685976,609.1827014296138
715000.0,5,1.75,1920,6500.0,1.0,0,0,3,7,1260,660,1970,5500,63,0,13.48,7.5606,7.1397,6.4938,8.7797,8.6127,0.295,11,Mid,Average,19.681626798685976,387.366433442754
559000.0,3,2.5,2010,5200.0,2.0,0,0,3,8,2010,0,1860,4400,25,0,13.2339,7.6064,7.6064,0.0,8.5566,8.3896,0.387,9,Mid,Average,-18.318373201314024,335.5627967426198
3300000.0,5,6.25,8020,21738.0,2.0,0,0,3,11,8020,0,4160,18969,13,0,15.0094,8.9898,8.9898,0.0,9.9869,9.8506,0.369,7,High,Average,-30.318373201314024,919.2037535741564
250000.0,4,1.75,1860,7350.0,1.0,0,0,4,7,1090,770,1710,7350,37,0,12.4292,7.5289,6.9948,6.6477,8.9026,8.9026,0.253,10,Mid,Good,-6.318373201314024,39.92183991108323
1230000.0,5,4.0,4390,6656.0,2.0,0,0,3,9,2930,1460,1560,6656,6,0,14.0225,8.3873,7.9831,7.2869,8.8034,8.8034,0.66,9,Mid,Average,-37.318373201314024,1392.6609783925528
276500.0,4,2.25,2380,128937.0,1.0,0,0,4,7,2380,0,1030,114998,55,0,12.53,7.7753,7.7753,0.0,11.7671,11.6527,0.018,5,Mid,Good,11.681626798685976,136.46040466377835
440000.0,4,2.5,2880,7386.0,2.0,0,0,4,9,2880,0,2420,7663,27,0,12.9945,7.9659,7.9659,0.0,8.9075,8.9443,0.39,11,Mid,Good,-16.318373201314024,266.28930393736374
543200.0,6,2.25,2820,15600.0,1.5,0,2,5,7,1970,850,2520,7797,74,0,13.2052,7.9448,7.5863,6.7464,9.6551,8.9616,0.181,5,Mid,Good,30.681626798685976,941.3622230138454
250000.0,1,1.0,750,4000.0,1.0,0,0,3,6,750,0,1770,4850,96,0,12.4292,6.6214,6.6214,0.0,8.2943,8.4869,0.188,6,Low,Average,52.681626798685976,2775.3538021560285
625000.0,4,2.5,1750,9000.0,1.0,0,0,3,8,1410,340,2120,9600,37,1,13.3455,7.4679,7.2521,5.8319,9.1051,9.1696,0.194,7,Mid,Average,-6.318373201314024,39.92183991108323
530100.0,3,1.0,1540,3399.0,1.5,0,0,3,7,1200,340,1500,3914,88,0,13.1808,7.3402,7.0909,5.8319,8.1315,8.2726,0.453,6,Mid,Average,44.681626798685976,1996.4477733770527
549900.0,2,1.75,1140,936.0,2.0,0,0,3,8,940,200,1160,1327,0,0,13.2175,7.0397,6.8469,5.3033,6.8427,7.1914,1.218,7,Mid,Average,-43.318373201314024,1876.4814568083211
430000.0,4,1.5,1560,6534.0,1.0,0,0,4,7,1560,0,1560,6969,53,0,12.9715,7.3531,7.3531,0.0,8.7849,8.8494,0.239,3,Mid,Good,9.681626798685976,93.73389746903446
835000.0,3,2.5,2960,6856.0,2.0,0,0,3,10,2960,0,3320,6856,5,0,13.6352,7.9933,7.9933,0.0,8.833,8.833,0.432,12,High,Average,-38.318373201314024,1468.2977247951808
409500.0,4,2.75,2140,13000.0,1.0,0,0,3,7,1320,820,2360,11000,46,0,12.9227,7.669,7.1861,6.7105,9.4728,9.3057,0.165,5,Mid,Average,2.6816267986859756,7.191122287430794
329000.0,4,2.5,1600,6765.0,1.0,0,0,3,7,830,770,1600,8942,67,1,12.7038,7.3784,6.7226,6.6477,8.8197,9.0986,0.237,5,Mid,Average,23.681626798685976,560.8194478322417
940000.0,4,2.75,2080,4000.0,1.5,0,0,3,8,2080,0,1730,5000,102,1,13.7536,7.6406,7.6406,0.0,8.2943,8.5174,0.52,5,Mid,Average,58.681626798685976,3443.53332374026
539950.0,3,2.0,1560,3200.0,1.5,0,0,3,7,1560,0,1240,3600,104,1,13.1992,7.3531,7.3531,0.0,8.0712,8.189,0.488,8,Mid,Average,60.681626798685976,3682.259830935004
579950.0,4,2.5,2880,213444.0,1.0,0,0,5,8,2140,740,2810,213444,31,0,13.2707,7.9659,7.669,6.608,12.2711,12.2711,0.013,4,Mid,Good,-12.318373201314024,151.74231832685152
881000.0,5,3.0,2510,4125.0,1.5,0,3,5,8,1590,920,2190,5415,89,0,13.6888,7.8284,7.3721,6.8255,8.3251,8.5971,0.608,6,Mid,Good,45.681626798685976,2086.8110269744247
362500.0,3,1.0,960,5424.0,1.5,0,0,3,6,960,0,1550,5687,98,0,12.8008,6.868,6.868,0.0,8.5988,8.6461,0.177,8,Low,Average,54.681626798685976,2990.080309350772
243950.0,2,1.0,1120,35500.0,1.0,0,0,5,6,1120,0,1680,66022,54,0,12.4047,7.022,7.022,0.0,10.4773,11.0978,0.032,4,Low,Good,10.681626798685976,114.09715106640641
658000.0,4,2.75,3310,6166.0,2.0,0,0,3,9,3310,0,3200,7027,6,0,13.397,8.105,8.105,0.0,8.727,8.8577,0.537,5,Mid,Average,-37.318373201314024,1392.6609783925528
218250.0,3,1.5,1080,9774.0,1.0,0,0,3,7,1080,0,1190,9611,46,0,12.2934,6.9856,6.9856,0.0,9.1876,9.1708,0.11,11,Mid,Average,2.6816267986859756,7.191122287430794
655000.0,4,2.5,2860,10860.0,2.0,0,0,3,10,2860,0,3070,8515,15,0,13.3924,7.9589,7.9589,0.0,9.2929,9.0497,0.263,5,High,Average,-28.318373201314024,801.9302607689003
255000.0,3,2.0,1490,7599.0,1.0,0,0,3,7,1490,0,1560,7710,25,0,12.449,7.3072,7.3072,0.0,8.9359,8.9504,0.196,3,Mid,Average,-18.318373201314024,335.5627967426198
215000.0,3,1.0,1210,7175.0,1.0,0,0,3,7,1210,0,1640,5850,97,0,12.2784,7.0992,7.0992,0.0,8.8785,8.6744,0.169,1,Mid,Average,53.681626798685976,2881.7170557534005
1265000.0,3,1.75,2240,5657.0,1.5,0,2,4,8,1910,330,2970,5657,74,0,14.0506,7.7147,7.5554,5.8021,8.6408,8.6408,0.396,2,Mid,Good,30.681626798685976,941.3622230138454
2920000.0,4,4.75,4575,24085.0,2.5,0,2,5,10,3905,670,3900,9687,88,0,14.8871,8.4286,8.2703,6.5088,10.0894,9.1786,0.19,7,High,Good,44.681626798685976,1996.4477733770527
424305.0,3,2.5,1600,5960.0,2.0,0,2,5,8,1600,0,1410,13056,105,0,12.9582,7.3784,7.3784,0.0,8.693,9.4771,0.268,4,Mid,Good,61.681626798685976,3804.6230845323757
494000.0,4,1.75,2090,4300.0,1.5,0,0,4,7,1250,840,1670,5000,89,0,13.1103,7.6454,7.1317,6.7346,8.3666,8.5174,0.486,5,Mid,Good,45.681626798685976,2086.8110269744247
560000.0,4,2.5,2260,3713.0,2.0,0,0,3,9,2260,0,2260,3713,11,0,13.2357,7.7236,7.7236,0.0,8.2199,8.2199,0.609,6,Mid,Average,-32.318373201314024,1044.4772463794125
130000.0,3,1.0,1200,7000.0,2.0,0,0,1,7,1200,0,3290,6000,106,0,11.7753,7.0909,7.0909,0.0,8.8538,8.6997,0.171,9,Mid,Poor,62.681626798685976,3928.9863381297478
468000.0,4,2.5,2480,176418.0,1.5,0,3,5,8,2480,0,1640,112384,88,0,13.0562,7.8164,7.8164,0.0,12.0806,11.6297,0.014,5,Mid,Good,44.681626798685976,1996.4477733770527
480000.0,5,3.0,2240,15435.0,1.0,0,1,5,7,1390,850,2240,10750,62,0,13.0815,7.7147,7.2378,6.7464,9.6445,9.2828,0.145,12,Mid,Good,18.681626798685976,349.003179845382
475000.0,3,1.75,1550,4054.0,1.5,0,0,4,7,1550,0,1510,3889,88,0,13.0711,7.3467,7.3467,0.0,8.3077,8.2662,0.382,8,Mid,Good,44.681626798685976,1996.4477733770527
285000.0,4,1.75,2130,8000.0,1.0,0,0,4,7,1330,800,1600,8587,48,0,12.5602,7.6643,7.1937,6.6859,8.9873,9.0581,0.266,2,Mid,Good,4.681626798685976,21.917629482174696
765000.0,6,3.0,2870,5700.0,1.0,0,0,3,7,1950,920,1730,5529,50,0,13.5476,7.9624,7.5761,6.8255,8.6484,8.6179,0.504,6,Mid,Average,6.681626798685976,44.6441366769186
208000.0,2,1.0,1160,5750.0,1.0,0,0,4,6,1160,0,1160,8250,91,0,12.2453,7.057,7.057,0.0,8.6571,9.0181,0.202,3,Low,Good,47.681626798685976,2273.537534169169
372000.0,3,2.5,2430,5000.0,2.0,0,0,3,8,2430,0,2910,5620,13,0,12.8267,7.7961,7.7961,0.0,8.5174,8.6343,0.486,10,Mid,Average,-30.318373201314024,919.2037535741564
470000.0,2,1.0,900,5512.0,1.0,0,0,3,7,900,0,1270,5512,67,0,13.0605,6.8035,6.8035,0.0,8.6149,8.6149,0.163,12,Mid,Average,23.681626798685976,560.8194478322417
451000.0,5,2.75,2830,8925.0,1.5,0,0,3,7,2830,0,1700,8539,47,0,13.0192,7.9484,7.9484,0.0,9.0967,9.0525,0.317,6,Mid,Average,3.6816267986859756,13.554375884802745
442200.0,4,1.75,1620,8621.0,1.0,0,0,3,8,1620,0,1920,8400,40,0,12.9995,7.3908,7.3908,0.0,9.0621,9.0361,0.188,8,Mid,Average,-3.3183732013140244,11.011600703199086
330000.0,4,2.5,2510,8580.0,2.0,0,0,4,8,2510,0,2290,7809,23,1,12.7069,7.8284,7.8284,0.0,9.0573,8.9632,0.293,8,Mid,Good,-20.318373201314024,412.83628954787594
335000.0,3,1.75,1790,5120.0,1.0,0,0,4,6,940,850,1160,5120,65,0,12.7219,7.4905,6.8469,6.7464,8.5411,8.5411,0.35,9,Low,Good,21.681626798685976,470.09294063749786
280000.0,3,2.0,1640,13249.0,1.0,0,0,3,7,1640,0,1640,9240,19,0,12.5425,7.4031,7.4031,0.0,9.4918,9.1314,0.124,11,Mid,Average,-24.318373201314024,591.3832751583881
625000.0,3,1.75,2240,6050.0,1.0,0,0,4,8,1250,990,1720,6050,64,0,13.3455,7.7147,7.1317,6.8987,8.708,8.708,0.37,8,Mid,Good,20.681626798685976,427.7296870401259
345000.0,3,2.0,1870,8400.0,2.0,0,0,3,8,1870,0,1900,3920,11,0,12.7513,7.5342,7.5342,0.0,9.0361,8.2741,0.223,9,Mid,Average,-32.318373201314024,1044.4772463794125
255950.0,4,1.0,1500,11050.0,1.0,0,0,5,7,1500,0,1970,20800,50,0,12.4527,7.3139,7.3139,0.0,9.3103,9.9428,0.136,10,Mid,Good,6.681626798685976,44.6441366769186
570000.0,4,1.0,1490,6000.0,1.5,0,0,3,7,1490,0,1700,6000,97,0,13.2534,7.3072,7.3072,0.0,8.6997,8.6997,0.248,1,Mid,Average,53.681626798685976,2881.7170557534005
685000.0,3,1.5,2230,8558.0,2.0,0,0,3,8,2230,0,2200,8558,55,0,13.4372,7.7102,7.7102,0.0,9.0547,9.0547,0.261,3,Mid,Average,11.681626798685976,136.46040466377835
273148.0,3,1.75,1710,7210.0,1.0,0,0,4,7,1240,470,1840,7245,40,0,12.5178,7.4448,7.1237,6.1549,8.8834,8.8882,0.237,9,Mid,Good,-3.3183732013140244,11.011600703199086
246500.0,3,2.5,1620,7686.0,2.0,0,0,3,7,1620,0,1370,7686,25,0,12.4151,7.3908,7.3908,0.0,8.9473,8.9473,0.211,6,Mid,Average,-18.318373201314024,335.5627967426198
349950.0,5,2.5,2250,7176.0,1.0,0,0,3,7,1310,940,1550,9081,32,0,12.7655,7.7191,7.1785,6.8469,8.8786,9.114,0.314,4,Mid,Average,-11.318373201314024,128.10557192422348
545000.0,4,2.0,1700,2350.0,1.0,0,0,3,6,850,850,1600,4160,89,1,13.2085,7.439,6.7464,6.7464,7.7626,8.3335,0.723,2,Low,Average,45.681626798685976,2086.8110269744247
403000.0,3,2.5,1502,1400.0,3.0,0,0,3,7,1502,0,1377,1466,10,0,12.9067,7.3152,7.3152,0.0,7.2449,7.291,1.073,2,Mid,Average,-33.318373201314024,1110.1139927820404
299950.0,4,2.5,1900,4054.0,2.0,0,0,3,7,1900,0,2520,4085,12,0,12.6114,7.5501,7.5501,0.0,8.3077,8.3153,0.469,2,Mid,Average,-31.318373201314024,980.8404999767845
792000.0,3,2.5,3320,12840.0,1.0,0,0,3,10,2600,720,3230,14933,25,0,13.5823,8.108,7.8637,6.5806,9.4604,9.6114,0.259,5,High,Average,-18.318373201314024,335.5627967426198
418000.0,5,2.5,1980,10205.0,1.0,0,0,4,7,1080,900,1310,5413,85,0,12.9432,7.5914,6.9856,6.8035,9.2307,8.5967,0.194,10,Mid,Good,41.681626798685976,1737.358012584937
332500.0,4,1.0,1670,8102.0,1.5,0,0,3,6,1670,0,1310,7906,71,0,12.7144,7.4212,7.4212,0.0,9.0,8.9755,0.206,4,Low,Average,27.681626798685976,766.2724622217296
337000.0,3,2.5,2235,43560.0,1.0,0,0,5,7,990,1245,1460,29621,40,0,12.7278,7.7124,6.8987,7.1277,10.6819,10.2963,0.051,1,Mid,Good,-3.3183732013140244,11.011600703199086
212000.0,2,1.0,1070,7386.0,1.0,0,0,3,6,1070,0,1330,6351,66,0,12.2643,6.9763,6.9763,0.0,8.9075,8.7565,0.145,1,Low,Average,22.681626798685976,514.4561942348698
542000.0,2,2.25,1800,2819.0,2.0,0,2,4,9,1800,0,1800,2755,36,0,13.203,7.4961,7.4961,0.0,7.9445,7.9215,0.639,3,Mid,Good,-7.318373201314024,53.55858631371128
622500.0,4,2.5,2980,8107.0,2.0,0,0,3,9,2980,0,2750,7760,14,0,13.3415,8.0,8.0,0.0,9.0006,8.9569,0.368,5,Mid,Average,-29.318373201314024,859.5670071715283
260000.0,3,1.75,1670,8511.0,1.0,0,0,3,7,1340,330,1580,7218,29,0,12.4684,7.4212,7.2012,5.8021,9.0492,8.8845,0.196,8,Mid,Average,-14.318373201314024,205.01581113210761
525000.0,4,1.75,2620,38350.0,1.0,0,0,4,8,1320,1300,2170,36962,38,0,13.1712,7.8713,7.1861,7.1709,10.5545,10.5177,0.068,5,Mid,Good,-5.318373201314024,28.285093508455184
975000.0,5,3.5,5470,35071.0,2.0,0,0,3,11,4590,880,3600,35074,38,0,13.7902,8.6072,8.4319,6.7811,10.4652,10.4652,0.156,11,High,Average,-5.318373201314024,28.285093508455184
1140000.0,4,1.75,3080,6500.0,1.0,0,0,4,9,1700,1380,2960,5711,73,0,13.9465,8.033,7.439,7.2306,8.7797,8.6503,0.474,9,Mid,Good,29.681626798685976,880.9989694164735
500000.0,3,1.0,940,8759.5,1.0,0,0,4,7,940,0,2019,10360,51,0,13.1224,6.8469,6.8469,0.0,9.078,9.2458,0.107,3,Mid,Good,7.681626798685976,59.00739027429055
554000.0,5,2.25,1870,11411.0,1.0,0,0,4,8,1170,700,2420,10793,53,0,13.2249,7.5342,7.0656,6.5525,9.3424,9.2867,0.164,6,Mid,Good,9.681626798685976,93.73389746903446
343000.0,4,2.5,2070,4500.0,2.0,0,0,3,7,2070,0,2760,5173,10,0,12.7455,7.6358,7.6358,0.0,8.4121,8.5514,0.46,6,Mid,Average,-33.318373201314024,1110.1139927820404
515000.0,2,1.75,950,15219.0,1.0,0,0,3,8,950,0,1560,12416,6,0,13.1519,6.8575,6.8575,0.0,9.6304,9.4268,0.062,4,Mid,Average,-37.318373201314024,1392.6609783925528
492000.0,2,1.0,1290,6272.0,1.0,0,0,4,6,890,400,1260,5376,92,0,13.1062,7.1632,6.7923,5.994,8.744,8.5899,0.206,7,Low,Good,48.681626798685976,2369.9007877665404
655000.0,4,2.75,2570,8022.0,1.0,0,0,4,8,1370,1200,2090,8022,31,0,13.3924,7.8521,7.2233,7.0909,8.9901,8.9901,0.32,2,Mid,Good,-12.318373201314024,151.74231832685152
290000.0,3,2.5,1600,6848.0,2.0,0,0,3,7,1600,0,1700,7210,15,0,12.5776,7.3784,7.3784,0.0,8.8319,8.8834,0.234,5,Mid,Average,-28.318373201314024,801.9302607689003
952500.0,4,1.5,2550,5055.0,2.0,0,0,4,10,2550,0,1970,4431,104,0,13.7668,7.8442,7.8442,0.0,8.5283,8.3966,0.504,7,High,Good,60.681626798685976,3682.259830935004
235000.0,2,1.0,1010,7500.0,1.0,0,0,3,7,1010,0,1220,6000,73,0,12.3673,6.9187,6.9187,0.0,8.9228,8.6997,0.135,8,Mid,Average,29.681626798685976,880.9989694164735
323000.0,3,1.5,1720,7110.0,1.0,0,0,3,8,1720,0,1730,6840,60,0,12.6854,7.4507,7.4507,0.0,8.8694,8.8307,0.242,4,Mid,Average,16.681626798685976,278.2766726506381
1050000.0,3,2.5,2200,1970.0,2.0,0,0,3,9,1610,590,1890,3505,6,0,13.8643,7.6967,7.3846,6.3818,7.5863,8.1622,1.117,5,Mid,Average,-37.318373201314024,1392.6609783925528
265000.0,1,0.75,384,213444.0,1.0,0,0,3,4,384,0,1920,224341,11,0,12.4875,5.9532,5.9532,0.0,12.2711,12.3209,0.002,10,Low,Average,-32.318373201314024,1044.4772463794125
200000.0,2,1.0,1400,9600.0,1.5,0,0,4,6,1400,0,1230,9600,74,0,12.2061,7.2449,7.2449,0.0,9.1696,9.1696,0.146,1,Low,Good,30.681626798685976,941.3622230138454
419995.0,4,2.25,1830,7500.0,1.0,0,0,4,7,1330,500,1830,8720,46,0,12.948,7.5126,7.1937,6.2166,8.9228,9.0735,0.244,12,Mid,Good,2.6816267986859756,7.191122287430794
1500000.0,3,3.0,3110,9015.0,1.0,0,4,4,10,1590,1520,3150,11447,35,0,14.221,8.0427,7.3721,7.3271,9.1068,9.3456,0.345,3,High,Good,-8.318373201314024,69.19533271633934
455000.0,3,2.5,1600,7829.0,2.0,0,0,3,7,1600,0,1580,9104,27,0,13.0281,7.3784,7.3784,0.0,8.9657,9.1166,0.204,8,Mid,Average,-16.318373201314024,266.28930393736374
660000.0,3,3.5,3600,37982.0,2.0,0,0,4,8,3600,0,2050,18019,19,0,13.4,8.189,8.189,0.0,10.5449,9.7992,0.095,3,Mid,Good,-24.318373201314024,591.3832751583881
319000.0,3,1.0,1390,12823.0,1.0,0,0,4,7,1390,0,1390,10095,46,0,12.6729,7.2378,7.2378,0.0,9.4591,9.2199,0.108,5,Mid,Good,2.6816267986859756,7.191122287430794
390000.0,3,1.75,2092,250905.0,1.0,0,0,3,7,2092,0,2092,217800,33,0,12.8739,7.6464,7.6464,0.0,12.4328,12.2913,0.008,12,Mid,Average,-10.318373201314024,106.46882552159543
718500.0,3,1.5,1200,6240.0,1.0,0,0,3,8,1030,170,2810,6240,62,0,13.4849,7.0909,6.9383,5.1417,8.7389,8.7389,0.192,6,Mid,Average,18.681626798685976,349.003179845382
474000.0,2,1.0,1090,3160.0,1.0,0,0,3,7,840,250,1070,3160,88,0,13.069,6.9948,6.7346,5.5255,8.0586,8.0586,0.345,12,Mid,Average,44.681626798685976,1996.4477733770527
615750.0,4,2.0,2140,6360.0,2.0,0,0,3,7,1840,300,1690,6360,69,0,13.3306,7.669,7.5181,5.7071,8.7579,8.7579,0.336,8,Mid,Average,25.681626798685976,659.5459550269857
551000.0,3,2.5,2010,17362.0,2.0,0,0,3,8,2010,0,1920,7200,20,0,13.2195,7.6064,7.6064,0.0,9.7621,8.882,0.116,11,Mid,Average,-23.318373201314024,543.7465287557601
230000.0,3,2.25,1500,7210.0,1.0,0,0,3,7,1150,350,1500,7210,31,0,12.3458,7.3139,7.0484,5.8608,8.8834,8.8834,0.208,2,Mid,Average,-12.318373201314024,151.74231832685152
790000.0,5,2.5,3500,9198.0,2.0,0,0,3,9,3500,0,3990,8598,10,0,13.5798,8.1608,8.1608,0.0,9.1269,9.0594,0.381,7,Mid,Average,-33.318373201314024,1110.1139927820404
1230000.0,4,2.5,2660,1967.0,3.0,0,3,3,9,1870,790,1640,1369,8,0,14.0225,7.8865,7.5342,6.6733,7.5848,7.2226,1.352,3,Mid,Average,-35.318373201314024,1247.3874855872966
325000.0,3,2.25,1440,6443.0,2.0,0,0,3,7,1440,0,1700,6749,19,0,12.6916,7.2731,7.2731,0.0,8.7709,8.8173,0.223,12,Mid,Average,-24.318373201314024,591.3832751583881
705000.0,4,2.75,2780,6207.0,2.0,0,0,3,8,2780,0,2660,5592,13,0,13.466,7.9306,7.9306,0.0,8.7336,8.6293,0.448,8,Mid,Average,-30.318373201314024,919.2037535741564
259000.0,4,1.75,1580,8856.0,2.0,0,0,3,7,1580,0,1390,9490,35,0,12.4646,7.3658,7.3658,0.0,9.089,9.1581,0.178,12,Mid,Average,-8.318373201314024,69.19533271633934
306000.0,3,1.5,1250,8700.0,1.0,0,0,4,7,1250,0,1300,8700,55,0,12.6313,7.1317,7.1317,0.0,9.0712,9.0712,0.144,12,Mid,Good,11.681626798685976,136.46040466377835
315000.0,3,1.0,970,6828.0,1.0,0,0,3,6,970,0,1160,11666,86,0,12.6603,6.8783,6.8783,0.0,8.8289,9.3645,0.142,12,Low,Average,42.681626798685976,1821.721266182309
392500.0,3,1.0,1100,7650.0,1.0,0,0,3,7,1100,0,1430,7650,63,0,12.8803,7.004,7.004,0.0,8.9426,8.9426,0.144,4,Mid,Average,19.681626798685976,387.366433442754
1065000.0,4,2.25,3240,12930.0,2.0,0,0,4,9,2730,510,2610,12884,46,0,13.8785,8.0836,7.9124,6.2364,9.4674,9.4638,0.251,11,Mid,Good,2.6816267986859756,7.191122287430794
350500.0,2,2.5,1290,1445.0,3.0,0,0,3,8,1290,0,1470,1503,15,0,12.7671,7.1632,7.1632,0.0,7.2766,7.3159,0.893,7,Mid,Average,-28.318373201314024,801.9302607689003
825000.0,4,3.5,3810,9792.0,2.0,0,0,3,9,3810,0,1950,9792,76,1,13.6231,8.2456,8.2456,0.0,9.1894,9.1894,0.389,6,Mid,Average,32.681626798685976,1068.0887302085894
235000.0,4,1.0,1500,6360.0,1.5,0,0,3,6,1500,0,1190,6360,70,0,12.3673,7.3139,7.3139,0.0,8.7579,8.7579,0.236,8,Low,Average,26.681626798685976,711.9092086243576
650000.0,3,2.75,2660,257875.0,1.0,0,2,4,8,1530,1130,1710,64033,39,0,13.3847,7.8865,7.3337,7.0309,12.4602,11.0672,0.01,3,Mid,Good,-4.318373201314024,18.648347105827135
675000.0,5,3.0,2400,3340.0,1.0,0,0,4,7,1200,1200,1520,3758,50,0,13.4225,7.7836,7.0909,7.0909,8.114,8.2319,0.719,5,Mid,Good,6.681626798685976,44.6441366769186
265000.0,4,1.0,1860,8505.0,1.0,0,0,4,7,1860,0,1560,8505,59,0,12.4875,7.5289,7.5289,0.0,9.0485,9.0485,0.219,10,Mid,Good,15.681626798685976,245.91341905326615
822500.0,2,1.0,1450,7098.0,1.0,0,4,3,7,1450,0,2390,6098,90,0,13.6201,7.28,7.28,0.0,8.8677,8.7159,0.204,8,Mid,Average,46.681626798685976,2179.1742805717968
705000.0,3,2.75,2260,4000.0,2.0,0,0,4,8,1540,720,2120,4000,59,0,13.466,7.7236,7.3402,6.5806,8.2943,8.2943,0.565,4,Mid,Good,15.681626798685976,245.91341905326615
2630000.0,6,4.75,5540,7200.0,2.5,0,2,4,11,3950,1590,2930,7200,105,0,14.7825,8.6199,8.2817,7.3721,8.882,8.882,0.769,12,High,Good,61.681626798685976,3804.6230845323757
685000.0,2,1.5,1300,1676.0,1.0,0,2,3,7,1300,0,1260,1740,71,0,13.4372,7.1709,7.1709,0.0,7.4248,7.4622,0.776,6,Mid,Average,27.681626798685976,766.2724622217296
630000.0,3,2.0,1610,5000.0,2.0,0,0,5,7,1610,0,1300,4950,68,0,13.3535,7.3846,7.3846,0.0,8.5174,8.5073,0.322,10,Mid,Good,24.681626798685976,609.1827014296138
1250000.0,4,3.25,3820,24166.0,2.0,0,1,4,11,3310,510,2900,18786,24,0,14.0387,8.2483,8.105,6.2364,10.0927,9.8409,0.158,5,High,Good,-19.318373201314024,373.19954314524784
359000.0,4,2.0,1820,11325.0,1.0,0,0,3,8,1390,430,1990,10802,39,0,12.7911,7.5071,7.2378,6.0661,9.3349,9.2876,0.161,1,Mid,Average,-4.318373201314024,18.648347105827135
784500.0,4,5.0,5820,13906.0,2.0,0,0,3,11,3750,2070,2980,13000,22,0,13.5728,8.6692,8.2298,7.6358,9.5401,9.4728,0.419,3,High,Average,-21.318373201314024,454.47303595050397
850000.0,3,2.0,2470,8800.0,2.0,0,0,3,9,2470,0,2340,10980,53,1,13.653,7.8124,7.8124,0.0,9.0826,9.3039,0.281,7,Mid,Average,9.681626798685976,93.73389746903446
410000.0,3,2.75,3040,6054.0,2.0,0,0,3,9,3040,0,2650,6054,9,0,12.9239,8.0199,8.0199,0.0,8.7086,8.7086,0.502,9,Mid,Average,-34.318373201314024,1177.7507391846686
252000.0,4,1.75,1120,8250.0,1.0,0,0,4,7,1120,0,1330,7975,48,0,12.4372,7.022,7.022,0.0,9.0181,8.9842,0.136,7,Mid,Good,4.681626798685976,21.917629482174696
618000.0,5,1.75,1880,18295.0,1.0,0,0,4,7,1880,0,2180,20674,59,0,13.3342,7.5396,7.5396,0.0,9.8144,9.9367,0.103,8,Mid,Good,15.681626798685976,245.91341905326615
265000.0,3,1.0,1070,4800.0,1.0,0,0,3,6,970,100,1120,1198,67,0,12.4875,6.9763,6.8783,4.6151,8.4766,7.0892,0.223,10,Low,Average,23.681626798685976,560.8194478322417
